Order,Order Source Reference,Line,Ordered Item,Qty,Status,UOM,Line Type,Extended Price,Ship To Location
436337,839649-81412,102.1,024004P10,20,Closed,EA,Clothing,166.6,617
436337,839649-81412,103.1,024005P8,8,Closed,EA,Clothing,79.68,617
436336,36719134,1.1,#N/A,1,Closed,EA,Clothing,"3,218.76",847198
436335,36719133,1.1,024009P8,9,Closed,EA,Clothing,28.44,842967
436335,36719133,2.1,023606P8,4,Closed,EA,Clothing,48.96,842967
436335,36719133,3.1,024406P6,4,Closed,EA,Clothing,38.6,842967
436335,36719133,4.1,024204P10,40,Closed,EA,Clothing,465.6,842967
436335,36719133,5.1,024602P10,0,Cancelled,EA,Clothing,0,842967
436335,36719133,6.1,024210P8,8,Closed,EA,Clothing,81.52,842967
436335,36719133,7.1,023408P6,4,Closed,EA,Clothing,39,842967
436335,36719133,8.1,023404P4,4,Closed,EA,Clothing,48.32,842967
436335,36719133,9.1,024405P6,1,Closed,EA,Clothing,54.51,842967
436335,36719133,10.1,024407P10,1,Closed,EA,Clothing,53.92,842967
436335,36719133,11.1,024406P8,0,Cancelled,EA,Clothing,0,842967
436335,36719133,12.1,024201P0,7,Closed,EA,Clothing,350.28,842967
436335,36719133,13.1,024407P8,2,Closed,EA,Clothing,101.52,842967
436335,36719133,14.1,023805P2,2,Closed,EA,Clothing,116,842967
436335,36719133,15.1,023407P4,1,Closed,EA,Clothing,58.99,842967
436335,36719133,16.1,024205P0,6,Closed,EA,Clothing,314.82,842967
436335,36719133,17.1,024210P6,4,Closed,EA,Clothing,170,842967
436335,36719133,18.1,024205P10,10,Closed,EA,Clothing,398.6,842967
436334,36719135,1.1,024408P0,8,Closed,EA,Clothing,95.44,782188
436334,36719135,2.1,023809P2,4,Closed,EA,Clothing,56.88,782188
436334,36719135,3.1,023803P6,12,Closed,EA,Clothing,179.4,782188
436334,36719135,4.1,024602P0,16,Closed,EA,Clothing,217.44,782188
436334,36719135,5.1,024602P10,0,Cancelled,EA,Clothing,0,782188
436334,36719135,6.1,024201P8,3,Closed,EA,Clothing,154.32,782188
436334,36719135,7.1,#N/A,4,Closed,EA,Sundry Line,54.88,782188
436334,36719135,8.1,#N/A,4,Closed,EA,Sundry Line,129.76,782188
436334,36719135,9.1,024202P2,4,Closed,EA,Clothing,38.56,782188
436334,36719135,10.1,024407P0,4,Closed,EA,Clothing,51.88,782188
436334,36719135,11.1,024410P8,3,Closed,EA,Clothing,167.1,782188
436334,36719135,12.1,024410P4,8,Closed,EA,Clothing,98.32,782188
436333,36697102,1.1,024205P10,10,Closed,EA,Clothing,398.6,810522
436333,36697102,2.1,024001P8,12,Closed,EA,Clothing,372.24,810522
436332,36716428,1.1,023407P10,8,Closed,EA,Clothing,101.28,494894
436332,36716428,2.1,023607P4,3,Closed,EA,Clothing,12.87,494894
436332,36716428,3.1,024409P4,3,Closed,EA,Clothing,9.06,494894
436332,36716428,4.1,024005P0,3,Closed,EA,Clothing,7.86,494894
436332,36716428,5.1,024001P8,6,Closed,EA,Clothing,186.12,494894
436332,36716428,6.1,023607P0,1,Closed,EA,Clothing,55.45,494894
436332,36716428,7.1,023409P2,4,Closed,EA,Clothing,47.96,494894
436332,36716428,8.1,023404P8,4,Closed,EA,Clothing,45.24,494894
436332,36716428,9.1,024409P8,4,Closed,EA,Clothing,35.56,494894
436332,36716428,10.1,024408P4,3,Closed,EA,Clothing,10.83,494894
436332,36716428,11.1,024407P0,8,Closed,EA,Clothing,103.76,494894
436332,36716428,12.1,024601P00,4,Closed,EA,Clothing,38.56,494894
436332,36716428,13.1,023606P8,4,Closed,EA,Clothing,48.96,494894
436332,36716428,14.1,024210P8,4,Closed,EA,Clothing,40.76,494894
436312,36716852,1.1,023803P6,8,Closed,EA,Clothing,119.6,638923
436312,36716852,2.1,023803P10,1,Closed,EA,Clothing,69.04,638923
436312,36716852,3.1,023804P10,4,Closed,EA,Clothing,51,638923
436312,36716852,4.1,023806P8,4,Closed,EA,Clothing,60.68,638923
436312,36716852,5.1,023806P10,2,Closed,EA,Clothing,140.26,638923
436312,36716852,6.1,023808P6,24,Closed,EA,Clothing,316.56,638923
436312,36716852,7.1,023808P10,2,Closed,EA,Clothing,120.44,638923
436311,36716851,1.1,024402P6,8,Closed,EA,Clothing,98.96,734890
436311,36716851,2.1,024601P4,28,Closed,EA,Clothing,481.6,734890
436311,36716851,3.1,024601P6,4,Closed,EA,Clothing,321.12,734890
436311,36716851,4.1,024602P2,2,Closed,EA,Clothing,161.42,734890
436311,36716851,5.1,024602P4,8,Closed,EA,Clothing,138.32,734890
436310,36716850,1.1,023408P10,4,Closed,EA,Clothing,42.84,598789
436310,36716850,2.1,024406P10,12,Closed,EA,Clothing,709.32,598789
436310,36716850,3.1,024410P8,12,Closed,EA,Clothing,668.4,598789
436310,36716850,4.1,023408P4,4,Closed,EA,Clothing,209.88,598789
436310,36716850,5.1,023606P8,8,Closed,EA,Clothing,97.92,598789
436310,36716850,6.1,023409P2,8,Closed,EA,Clothing,95.92,598789
436310,36716850,7.1,024407P2,20,Closed,EA,Clothing,207.6,598789
436310,36716850,8.1,024410P10,9,Closed,EA,Clothing,28.26,598789
436310,36716850,9.1,024407P4,24,Closed,EA,Clothing,"1,108.32",598789
436310,36716850,10.1,023807P4,4,Closed,EA,Clothing,45.12,598789
436310,36716850,11.1,024604P10,12,Closed,EA,Clothing,104.16,598789
436310,36716850,12.1,024204P0,16,Closed,EA,Clothing,154.4,598789
436310,36716850,13.1,024204P8,4,Closed,EA,Clothing,170.08,598789
436309,36716849,1.1,023403P10,4,Closed,EA,Clothing,238.28,598792
436309,36716849,2.1,023608P0,4,Closed,EA,Clothing,58.48,598792
436309,36716849,3.1,023408P10,12,Closed,EA,Clothing,128.52,598792
436309,36716849,4.1,024408P8,12,Closed,EA,Clothing,137.28,598792
436309,36716849,5.1,024406P10,6,Closed,EA,Clothing,354.66,598792
436305,36717715,1.1,023808P10,10,Closed,EA,Clothing,602.2,837833
436283,36713759,1.1,024009P4,18,Closed,EA,Clothing,69.66,813830
436283,36713759,2.1,024407P8,3,Closed,EA,Clothing,152.28,813830
436283,36713759,3.1,023604P4,4,Closed,EA,Clothing,35.56,813830
436283,36713759,4.1,024201P2,4,Closed,EA,Clothing,48,813830
436283,36713759,5.1,024201P6,4,Closed,EA,Clothing,45.72,813830
436283,36713759,6.1,024010P8,1,Closed,EA,Clothing,44.65,813830
436283,36713759,7.1,023607P6,2,Closed,EA,Clothing,91.14,813830
436283,36713759,8.1,024205P6,1,Closed,EA,Clothing,41.27,813830
436283,36713759,9.1,024210P2,2,Closed,EA,Clothing,82.78,813830
436283,36713759,10.1,024009P8,9,Closed,EA,Clothing,28.44,813830
436283,36713759,11.1,024009P10,9,Closed,EA,Clothing,26.73,813830
436283,36713759,12.1,023408P10,4,Closed,EA,Clothing,42.84,813830
436283,36713759,13.1,023409P10,4,Closed,EA,Clothing,37.68,813830
436274,36711332,1.1,023403P8,4,Closed,EA,Clothing,52.24,647436
436274,36711332,2.1,023610P10,16,Closed,EA,Clothing,216.48,647436
436274,36711332,3.1,024009P8,9,Closed,EA,Clothing,28.44,647436
436274,36711332,4.1,024004P10,8,Closed,EA,Clothing,66.64,647436
436274,36711332,5.1,024009P4,18,Closed,EA,Clothing,69.66,647436
436274,36711332,6.1,024009P10,18,Closed,EA,Clothing,53.46,647436
436274,36711332,7.1,024409P8,8,Closed,EA,Clothing,71.12,647436
436264,36709696,1.1,#N/A,2,Closed,EA,Clothing,"6,437.52",658837
436435,839450-81488,1.1,024009P4,6,Closed,EA,Clothing,23.22,1504
436435,839450-81488,2.1,#N/A,8,Closed,EA,Sundry Line,186.88,1504
436435,839450-81488,3.1,024602P4,8,Closed,EA,Clothing,138.32,1504
436435,839450-81488,4.1,#N/A,2,Closed,EA,Sundry Line,60.92,1504
436435,839450-81488,5.1,024407P2,4,Closed,EA,Clothing,41.52,1504
436435,839450-81488,6.1,024407P4,3,Closed,EA,Clothing,138.54,1504
436435,839450-81488,7.1,#N/A,8,Closed,EA,Sundry Line,164,1504
436435,839450-81488,8.1,024004P2,3,Closed,EA,Clothing,151.05,1504
436435,839450-81488,9.1,024003P10,8,Closed,EA,Clothing,89.76,1504
436435,839450-81488,10.1,024203P6,4,Closed,EA,Clothing,51.8,1504
436435,839450-81488,11.1,024601P4,4,Closed,EA,Clothing,68.8,1504
436435,839450-81488,12.1,#N/A,4,Closed,EA,Sundry Line,84.32,1504
436435,839450-81488,13.1,023808P10,6,Closed,EA,Clothing,361.32,1504
436435,839450-81488,14.1,023803P6,4,Closed,EA,Clothing,59.8,1504
436435,839450-81488,15.1,024204P8,2,Closed,EA,Clothing,85.04,1504
436435,839450-81488,16.1,023809P2,4,Closed,EA,Clothing,56.88,1504
436435,839450-81488,17.1,024210P10,6,Closed,EA,Clothing,268.86,1504
436435,839450-81488,18.1,024403P4,8,Closed,EA,Clothing,124.32,1504
436435,839450-81488,19.1,#N/A,8,Closed,EA,Sundry Line,109.76,1504
436385,839439-81452,1.1,023408P4,2,Closed,EA,Clothing,104.94,210
436385,839439-81452,2.1,024201P8,12,Closed,EA,Clothing,617.28,210
436385,839439-81452,3.1,024008P10,12,Closed,EA,Clothing,751.56,210
436385,839439-81452,4.1,024009P4,54,Closed,EA,Clothing,208.98,210
436385,839439-81452,5.1,024009P6,27,Closed,EA,Clothing,100.98,210
436385,839439-81452,6.1,024401P8,8,Closed,EA,Clothing,120.88,210
436385,839439-81452,7.1,024401P0,4,Closed,EA,Clothing,72.24,210
436385,839439-81452,8.1,024401P4,4,Closed,EA,Clothing,63.72,210
436385,839439-81452,9.1,024210P8,20,Closed,EA,Clothing,203.8,210
436385,839439-81452,10.1,023407P10,20,Closed,EA,Clothing,253.2,210
436385,839439-81452,11.1,023405P0,20,Closed,EA,Clothing,232.8,210
436385,839439-81452,12.1,023403P10,18,Closed,EA,Clothing,"1,072.26",210
436385,839439-81452,13.1,023403P8,20,Closed,EA,Clothing,261.2,210
436385,839439-81452,14.1,024401P2,2,Closed,EA,Clothing,169.18,210
436385,839439-81452,15.1,#N/A,8,Closed,EA,Sundry Line,109.76,210
436385,839439-81452,16.1,#N/A,8,Closed,EA,Sundry Line,186.88,210
436385,839439-81452,17.1,#N/A,6,Closed,EA,Sundry Line,34.08,210
436385,839439-81452,18.1,#N/A,8,Closed,EA,Sundry Line,259.52,210
436385,839439-81452,19.1,#N/A,8,Closed,EA,Sundry Line,142.4,210
436385,839439-81452,20.1,#N/A,4,Closed,EA,Sundry Line,83.88,210
436385,839439-81452,21.1,#N/A,4,Closed,EA,Sundry Line,65.8,210
436385,839439-81452,22.1,023610P8,4,Closed,EA,Clothing,272.6,210
436385,839439-81452,23.1,024409P0,12,Closed,EA,Clothing,617.4,210
436385,839439-81452,24.1,023409P4,6,Closed,EA,Clothing,325.38,210
436385,839439-81452,25.1,023410P2,8,Closed,EA,Clothing,108.4,210
436385,839439-81452,26.1,023401P4,20,Closed,EA,Clothing,210,210
436385,839439-81452,27.1,023410P6,20,Closed,EA,Clothing,269.6,210
436385,839439-81452,28.1,024409P6,10,Closed,EA,Clothing,438.9,210
436385,839439-81452,29.1,024406P10,12,Closed,EA,Clothing,709.32,210
436385,839439-81452,30.1,024410P8,12,Closed,EA,Clothing,668.4,210
436385,839439-81452,31.1,024407P4,12,Closed,EA,Clothing,554.16,210
436385,839439-81452,32.1,023408P0,12,Closed,EA,Clothing,690.84,210
436385,839439-81452,33.1,024210P10,12,Closed,EA,Clothing,537.72,210
436331,839435-81381,1.1,024001P4,16,Closed,EA,Clothing,181.92,220
436331,839435-81381,2.1,023608P10,12,Closed,EA,Clothing,185.52,220
436331,839435-81381,3.1,#N/A,12,Closed,EA,Sundry Line,251.64,220
436331,839435-81381,4.1,#N/A,12,Closed,EA,Sundry Line,197.4,220
436331,839435-81381,5.1,024404P4,1,Closed,EA,Clothing,49.7,220
436331,839435-81381,6.1,024004P4,8,Closed,EA,Clothing,80.32,220
436331,839435-81381,7.1,024406P10,6,Closed,EA,Clothing,354.66,220
436331,839435-81381,8.1,024407P4,6,Closed,EA,Clothing,277.08,220
436331,839435-81381,9.1,024407P10,6,Closed,EA,Clothing,323.52,220
436331,839435-81381,10.1,023403P10,12,Closed,EA,Clothing,714.84,220
436331,839435-81381,11.1,024204P0,8,Closed,EA,Clothing,77.2,220
436331,839435-81381,12.1,024408P0,8,Closed,EA,Clothing,95.44,220
436330,839402-81380,1.1,024009P4,54,Closed,EA,Clothing,208.98,922
436330,839402-81380,2.1,024410P8,12,Closed,EA,Clothing,668.4,922
436330,839402-81380,3.1,024407P2,24,Closed,EA,Clothing,249.12,922
436330,839402-81380,4.1,024601P00,32,Closed,EA,Clothing,308.48,922
436330,839402-81380,5.1,024203P6,8,Closed,EA,Clothing,103.6,922
436330,839402-81380,6.1,024203P10,12,Closed,EA,Clothing,127.32,922
436330,839402-81380,7.1,024607P2,4,Closed,EA,Clothing,47.8,922
436330,839402-81380,8.1,024607P6,4,Closed,EA,Clothing,45.24,922
436330,839402-81380,9.1,024403P6,10,Closed,EA,Clothing,719.5,922
436330,839402-81380,10.1,024210P8,28,Closed,EA,Clothing,285.32,922
436330,839402-81380,11.1,023809P2,24,Closed,EA,Clothing,341.28,922
436330,839402-81380,12.1,023808P10,8,Closed,EA,Clothing,481.76,922
436330,839402-81380,13.1,024003P10,32,Closed,EA,Clothing,359.04,922
436330,839402-81380,14.1,#N/A,20,Closed,EA,Sundry Line,373.8,922
436330,839402-81380,15.1,024201P8,36,Closed,EA,Clothing,"1,851.84",922
436330,839402-81380,16.1,023805P10,12,Closed,EA,Clothing,172.2,922
436330,839402-81380,17.1,023806P8,16,Closed,EA,Clothing,242.72,922
436330,839402-81380,18.1,024408P2,16,Closed,EA,Clothing,196.32,922
436330,839402-81380,19.1,024409P2,8,Closed,EA,Clothing,79.36,922
436330,839402-81380,20.1,024409P8,4,Closed,EA,Clothing,35.56,922
436330,839402-81380,21.1,024407P0,12,Closed,EA,Clothing,155.64,922
436330,839402-81380,22.1,024203P8,8,Closed,EA,Clothing,101.44,922
436330,839402-81380,23.1,024204P0,12,Closed,EA,Clothing,115.8,922
436330,839402-81380,24.1,023605P10,4,Closed,EA,Clothing,51.32,922
436330,839402-81380,25.1,023809P6,8,Closed,EA,Clothing,107.36,922
436330,839402-81380,26.1,023809P10,4,Closed,EA,Clothing,46.88,922
436330,839402-81380,27.1,023801P6,4,Closed,EA,Clothing,46.72,922
436330,839402-81380,28.1,023803P6,12,Closed,EA,Clothing,179.4,922
436330,839402-81380,29.1,023804P0,4,Closed,EA,Clothing,57.48,922
436330,839402-81380,30.1,024403P10,4,Closed,EA,Clothing,39.84,922
436330,839402-81380,31.1,023405P0,24,Closed,EA,Clothing,279.36,922
436330,839402-81380,32.1,023405P4,4,Closed,EA,Clothing,44.96,922
436330,839402-81380,33.1,024404P6,4,Closed,EA,Clothing,43.56,922
436330,839402-81380,34.1,023407P10,12,Closed,EA,Clothing,151.92,922
436330,839402-81380,35.1,023409P2,4,Closed,EA,Clothing,47.96,922
436330,839402-81380,36.1,023404P0,4,Closed,EA,Clothing,49.4,922
436330,839402-81380,37.1,023403P8,16,Closed,EA,Clothing,208.96,922
436330,839402-81380,38.1,024407P6,16,Closed,EA,Clothing,180.8,922
436330,839402-81380,39.1,023603P10,8,Closed,EA,Clothing,75.12,922
436330,839402-81380,40.1,023604P4,4,Closed,EA,Clothing,35.56,922
436330,839402-81380,41.1,023808P6,16,Closed,EA,Clothing,211.04,922
436330,839402-81380,42.1,023807P10,16,Closed,EA,Clothing,217.76,922
436330,839402-81380,43.1,#N/A,8,Closed,EA,Sundry Line,200.96,922
436330,839402-81380,44.1,023401P0,4,Closed,EA,Clothing,42.2,922
436330,839402-81380,45.1,023803P2,4,Closed,EA,Clothing,60.52,922
436330,839402-81380,46.1,023603P8,4,Closed,EA,Clothing,50.56,922
436330,839402-81380,47.1,024403P4,12,Closed,EA,Clothing,186.48,922
436330,839402-81380,48.1,024405P0,8,Closed,EA,Clothing,100.96,922
436330,839402-81380,49.1,023606P4,4,Closed,EA,Clothing,43.76,922
436330,839402-81380,50.1,023608P6,4,Closed,EA,Clothing,46.16,922
436330,839402-81380,51.1,023602P6,8,Closed,EA,Clothing,104.96,922
436330,839402-81380,52.1,024605P2,8,Closed,EA,Clothing,122.72,922
436330,839402-81380,53.1,024606P6,8,Closed,EA,Clothing,124.16,922
436330,839402-81380,54.1,024607P0,8,Closed,EA,Clothing,117.04,922
436330,839402-81380,55.1,024608P2,8,Closed,EA,Clothing,143.36,922
436330,839402-81380,56.1,024601P4,4,Closed,EA,Clothing,68.8,922
436330,839402-81380,57.1,024009P6,18,Closed,EA,Clothing,67.32,922
436330,839402-81380,58.1,024407P10,15,Closed,EA,Clothing,808.8,922
436330,839402-81380,59.1,024009P8,18,Closed,EA,Clothing,56.88,922
436330,839402-81380,60.1,024004P0,9,Closed,EA,Clothing,30.15,922
436330,839402-81380,61.1,023803P8,9,Closed,EA,Clothing,38.52,922
436330,839402-81380,62.1,024008P0,0,Cancelled,EA,Clothing,0,922
436330,839402-81380,63.1,024410P10,9,Closed,EA,Clothing,28.26,922
436330,839402-81380,64.1,024602P00,0,Cancelled,EA,Clothing,0,922
436330,839402-81380,65.1,#N/A,8,Closed,EA,Sundry Line,68.08,922
436330,839402-81380,66.1,#N/A,4,Closed,EA,Clothing,15.76,922
436330,839402-81380,67.1,#N/A,4,Closed,EA,Sundry Line,61.52,922
436330,839402-81380,68.1,#N/A,4,Closed,EA,Sundry Line,86,922
436330,839402-81380,69.1,#N/A,4,Closed,EA,Sundry Line,92.08,922
436330,839402-81380,70.1,#N/A,8,Closed,EA,Sundry Line,131.6,922
436330,839402-81380,71.1,024210P10,12,Closed,EA,Clothing,537.72,922
436330,839402-81380,72.1,023408P0,3,Closed,EA,Clothing,172.71,922
436330,839402-81380,73.1,023409P4,3,Closed,EA,Clothing,162.69,922
436330,839402-81380,74.1,024009P2,3,Closed,EA,Clothing,174.93,922
436330,839402-81380,75.1,024404P10,3,Closed,EA,Clothing,207.99,922
436330,839402-81380,76.1,023604P6,4,Closed,EA,Clothing,154.8,922
436330,839402-81380,77.1,024408P6,10,Closed,EA,Clothing,556.4,922
436330,839402-81380,78.1,024409P0,6,Closed,EA,Clothing,308.7,922
436330,839402-81380,79.1,024410P4,20,Closed,EA,Clothing,245.8,922
436330,839402-81380,80.1,024409P6,6,Closed,EA,Clothing,263.34,922
436330,839402-81380,81.1,024406P10,8,Closed,EA,Clothing,472.88,922
436329,839412-81379,1.1,023405P2,6,Closed,EA,Clothing,314.94,219
436329,839412-81379,2.1,024407P4,7,Closed,EA,Clothing,323.26,219
436329,839412-81379,3.1,023810P4,8,Closed,EA,Clothing,545.92,219
436329,839412-81379,4.1,#N/A,4,Closed,EA,Sundry Line,71.2,219
436329,839412-81379,5.1,023403P8,16,Closed,EA,Clothing,208.96,219
436329,839412-81379,6.1,024003P10,12,Closed,EA,Clothing,134.64,219
436329,839412-81379,7.1,023409P2,4,Closed,EA,Clothing,47.96,219
436329,839412-81379,8.1,023809P6,8,Closed,EA,Clothing,107.36,219
436329,839412-81379,9.1,024408P2,12,Closed,EA,Clothing,147.24,219
436329,839412-81379,10.1,024408P8,8,Closed,EA,Clothing,91.52,219
436329,839412-81379,11.1,024005P2,6,Closed,EA,Clothing,238.14,219
436329,839412-81379,12.1,024409P8,8,Closed,EA,Clothing,71.12,219
436329,839412-81379,13.1,024407P0,16,Closed,EA,Clothing,207.52,219
436329,839412-81379,14.1,023410P6,16,Closed,EA,Clothing,215.68,219
436329,839412-81379,15.1,024003P4,4,Closed,EA,Clothing,45.56,219
436329,839412-81379,16.1,023402P8,4,Closed,EA,Clothing,29.84,219
436329,839412-81379,17.1,023403P0,4,Closed,EA,Clothing,54.32,219
436329,839412-81379,18.1,023603P10,4,Closed,EA,Clothing,37.56,219
436329,839412-81379,19.1,023604P8,4,Closed,EA,Clothing,41.04,219
436329,839412-81379,20.1,023603P8,4,Closed,EA,Clothing,50.56,219
436329,839412-81379,21.1,024608P2,4,Closed,EA,Clothing,71.68,219
436329,839412-81379,22.1,023401P6,6,Closed,EA,Clothing,280.26,219
436329,839412-81379,23.1,023602P2,4,Closed,EA,Clothing,52.64,219
436329,839412-81379,24.1,023406P8,2,Closed,EA,Clothing,117.58,219
436329,839412-81379,25.1,024007P0,4,Closed,EA,Clothing,246.48,219
436329,839412-81379,26.1,023610P2,3,Closed,EA,Clothing,213.18,219
436329,839412-81379,27.1,023803P4,2,Closed,EA,Clothing,139.82,219
436329,839412-81379,28.1,023410P8,3,Closed,EA,Clothing,179.52,219
436329,839412-81379,29.1,024205P8,3,Closed,EA,Clothing,114.93,219
436328,839408-81378,1.1,024408P2,24,Closed,EA,Clothing,294.48,216
436328,839408-81378,2.1,024409P8,12,Closed,EA,Clothing,106.68,216
436328,839408-81378,3.1,024407P2,24,Closed,EA,Clothing,249.12,216
436328,839408-81378,4.1,023405P0,24,Closed,EA,Clothing,279.36,216
436328,839408-81378,5.1,023408P2,8,Closed,EA,Clothing,93.12,216
436328,839408-81378,6.1,023407P10,8,Closed,EA,Clothing,101.28,216
436328,839408-81378,7.1,024010P2,4,Closed,EA,Clothing,36.56,216
436328,839408-81378,8.1,#N/A,4,Closed,EA,Clothing,36.24,216
436328,839408-81378,9.1,023409P2,4,Closed,EA,Clothing,47.96,216
436328,839408-81378,10.1,023603P4,4,Closed,EA,Clothing,50.32,216
436328,839408-81378,11.1,024609P0,3,Closed,EA,Clothing,214.53,216
436328,839408-81378,12.1,024203P6,4,Closed,EA,Clothing,51.8,216
436328,839408-81378,13.1,024204P0,4,Closed,EA,Clothing,38.6,216
436328,839408-81378,14.1,023604P8,16,Closed,EA,Clothing,164.16,216
436328,839408-81378,15.1,#N/A,0,Cancelled,EA,Sundry Line,0,216
436328,839408-81378,16.1,#N/A,0,Cancelled,EA,Clothing,0,216
436328,839408-81378,17.1,024210P10,18,Closed,EA,Clothing,806.58,216
436328,839408-81378,18.1,023405P2,8,Closed,EA,Clothing,419.92,216
436328,839408-81378,19.1,023408P0,10,Closed,EA,Clothing,575.7,216
436328,839408-81378,20.1,024010P4,6,Closed,EA,Clothing,239.82,216
436328,839408-81378,21.1,024201P8,8,Closed,EA,Clothing,411.52,216
436328,839408-81378,22.1,024401P4,8,Closed,EA,Clothing,127.44,216
436328,839408-81378,23.1,024004P2,2,Closed,EA,Clothing,100.7,216
436328,839408-81378,24.1,023403P10,4,Closed,EA,Clothing,238.28,216
436328,839408-81378,25.1,024407P10,18,Closed,EA,Clothing,970.56,216
436328,839408-81378,26.1,024603P00,10,Closed,EA,Clothing,424.7,216
436328,839408-81378,27.1,024204P6,2,Closed,EA,Clothing,94.68,216
436328,839408-81378,28.1,024407P4,10,Closed,EA,Clothing,461.8,216
436328,839408-81378,29.1,024204P4,2,Closed,EA,Clothing,115.34,216
436328,839408-81378,30.1,024008P10,12,Closed,EA,Clothing,751.56,216
436328,839408-81378,31.1,024009P2,12,Closed,EA,Clothing,699.72,216
436328,839408-81378,32.1,024407P8,24,Closed,EA,Clothing,"1,218.24",216
436328,839408-81378,33.1,023604P0,4,Closed,EA,Clothing,164.8,216
436328,839408-81378,34.1,024406P8,2,Closed,EA,Clothing,85.04,216
436328,839408-81378,35.1,024607P8,4,Closed,EA,Clothing,203.2,216
436328,839408-81378,36.1,024010P6,4,Closed,EA,Clothing,178.2,216
436328,839408-81378,37.1,023801P4,2,Closed,EA,Clothing,109.12,216
436328,839408-81378,38.1,024002P0,4,Closed,EA,Clothing,269.44,216
436328,839408-81378,39.1,024006P4,2,Closed,EA,Clothing,135.68,216
436328,839408-81378,40.1,023804P6,4,Closed,EA,Clothing,54.6,216
436328,839408-81378,41.1,024608P10,8,Closed,EA,Clothing,123.6,216
436328,839408-81378,42.1,023610P0,16,Closed,EA,Clothing,245.92,216
436328,839408-81378,43.1,#N/A,0,Cancelled,EA,Sundry Line,0,216
436328,839408-81378,44.1,#N/A,2,Closed,EA,Sundry Line,43.38,216
436327,839396-81377,1.1,023408P0,18,Closed,EA,Clothing,"1,036.26",1118
436327,839396-81377,2.1,023405P2,3,Closed,EA,Clothing,157.47,1118
436327,839396-81377,3.1,024004P2,12,Closed,EA,Clothing,604.2,1118
436327,839396-81377,4.1,024004P8,6,Closed,EA,Clothing,266.82,1118
436327,839396-81377,5.1,024210P10,8,Closed,EA,Clothing,358.48,1118
436327,839396-81377,6.1,023401P2,3,Closed,EA,Clothing,140.94,1118
436327,839396-81377,7.1,023401P6,15,Closed,EA,Clothing,700.65,1118
436327,839396-81377,8.1,023402P2,3,Closed,EA,Clothing,142.38,1118
436327,839396-81377,9.1,023408P8,3,Closed,EA,Clothing,129.12,1118
436327,839396-81377,10.1,023403P10,20,Closed,EA,Clothing,"1,191.40",1118
436327,839396-81377,11.1,023410P4,3,Closed,EA,Clothing,185.88,1118
436327,839396-81377,12.1,024407P8,8,Closed,EA,Clothing,406.08,1118
436327,839396-81377,13.1,024408P6,3,Closed,EA,Clothing,166.92,1118
436327,839396-81377,14.1,024409P0,3,Closed,EA,Clothing,154.35,1118
436327,839396-81377,15.1,024409P6,3,Closed,EA,Clothing,131.67,1118
436327,839396-81377,16.1,024410P8,6,Closed,EA,Clothing,334.2,1118
436327,839396-81377,17.1,023808P4,6,Closed,EA,Clothing,195.6,1118
436327,839396-81377,18.1,023809P8,4,Closed,EA,Clothing,245.4,1118
436327,839396-81377,19.1,023610P8,4,Closed,EA,Clothing,272.6,1118
436327,839396-81377,20.1,023803P10,4,Closed,EA,Clothing,276.16,1118
436327,839396-81377,21.1,024401P10,6,Closed,EA,Clothing,418.74,1118
436327,839396-81377,22.1,024401P2,12,Closed,EA,Clothing,"1,015.08",1118
436327,839396-81377,23.1,024004P0,9,Closed,EA,Clothing,30.15,1118
436327,839396-81377,24.1,023606P10,9,Closed,EA,Clothing,32.4,1118
436327,839396-81377,25.1,023805P6,9,Closed,EA,Clothing,38.52,1118
436327,839396-81377,26.1,024010P0,9,Closed,EA,Clothing,32.22,1118
436327,839396-81377,27.1,#N/A,6,Closed,EA,Sundry Line,82.32,1118
436327,839396-81377,28.1,#N/A,6,Closed,EA,Sundry Line,140.16,1118
436327,839396-81377,29.1,#N/A,2,Closed,EA,Sundry Line,35.6,1118
436327,839396-81377,30.1,#N/A,24,Closed,EA,Sundry Line,270.96,1118
436327,839396-81377,31.1,#N/A,6,Closed,EA,Sundry Line,34.08,1118
436327,839396-81377,32.1,024401P0,4,Closed,EA,Clothing,72.24,1118
436327,839396-81377,33.1,024401P4,4,Closed,EA,Clothing,63.72,1118
436327,839396-81377,34.1,024401P8,4,Closed,EA,Clothing,60.44,1118
436327,839396-81377,35.1,024001P0,4,Closed,EA,Clothing,45.6,1118
436327,839396-81377,36.1,024002P4,4,Closed,EA,Clothing,46.84,1118
436327,839396-81377,37.1,023401P0,4,Closed,EA,Clothing,42.2,1118
436327,839396-81377,38.1,023401P8,4,Closed,EA,Clothing,42.36,1118
436327,839396-81377,39.1,023402P0,4,Closed,EA,Clothing,42.6,1118
436327,839396-81377,40.1,023406P6,4,Closed,EA,Clothing,51.64,1118
436327,839396-81377,41.1,023407P2,4,Closed,EA,Clothing,51.8,1118
436327,839396-81377,42.1,023403P0,4,Closed,EA,Clothing,54.32,1118
436327,839396-81377,43.1,023403P4,4,Closed,EA,Clothing,54.64,1118
436327,839396-81377,44.1,023404P0,4,Closed,EA,Clothing,49.4,1118
436327,839396-81377,45.1,023404P4,4,Closed,EA,Clothing,48.32,1118
436327,839396-81377,46.1,023405P10,8,Closed,EA,Clothing,119.36,1118
436327,839396-81377,47.1,024604P00,4,Closed,EA,Clothing,58.48,1118
