Order	Line	Ordered Item	Qty	Status	UOM	Unit Selling Price	Price List	Line Type	Qty Cancelled	Qty Fulfilled	List Price	Extended Price	Request Date	Warehouse	Ship To Location	Secondary Shipping Qty
445613	5.1	023401P6	3	Picked	EA	46.71	Hurst Price List	Paint Line	0		46.71	140.13	12/11/2019 0:00	DC1	316	318
445613	6.1	024001P4	8	Picked	EA	11.37	Hurst Price List	Paint Line	0		11.37	90.96	12/11/2019 0:00	DC1	316	318
445613	7.1	024601P0	4	Picked	EA	8.26	Hurst Price List	Paint Line	0		8.26	33.04	12/11/2019 0:00	DC1	316	318
445613	8.1	023401P4	4	Picked	EA	10.5	Hurst Price List	Paint Line	0		10.5	42	12/11/2019 0:00	DC1	316	318
445613	9.1	023406P10	4	Picked	EA	12.86	Hurst Price List	Paint Line	0		12.86	51.44	12/11/2019 0:00	DC1	316	318
445613	10.1	023410P6	8	Picked	EA	13.48	Hurst Price List	Paint Line	0		13.48	107.84	12/11/2019 0:00	DC1	316	318
445613	11.1	024407P6	4	Picked	EA	11.3	Hurst Price List	Paint Line	0		11.3	45.2	12/11/2019 0:00	DC1	316	318
445613	12.1	024409P8	4	Picked	EA	8.89	Hurst Price List	Paint Line	0		8.89	35.56	12/11/2019 0:00	DC1	316	318
445613	13.1	023606P4	4	Picked	EA	10.94	Hurst Price List	Paint Line	0		10.94	43.76	12/11/2019 0:00	DC1	316	318
445613	14.1	023803P2	8	Picked	EA	15.13	Hurst Price List	Paint Line	0		15.13	121.04	12/11/2019 0:00	DC1	316	318
445613	15.1	023610P0	8	Picked	EA	15.37	Hurst Price List	Paint Line	0		15.37	122.96	12/11/2019 0:00	DC1	316	318
445613	16.1	023803P6	4	Picked	EA	14.95	Hurst Price List	Paint Line	0		14.95	59.8	12/11/2019 0:00	DC1	316	318
445613	17.1	024002P2	4	Picked	EA	14.72	Hurst Price List	Paint Line	0		14.72	58.88	12/11/2019 0:00	DC1	316	318
445613	18.1	024602P4	4	Picked	EA	17.29	Hurst Price List	Paint Line	0		17.29	69.16	12/11/2019 0:00	DC1	316	318
445613	19.1	024609P8	4	Picked	EA	17.53	Hurst Price List	Paint Line	0		17.53	70.12	12/11/2019 0:00	DC1	316	318
445613	20.1	023407P10	8	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	101.28	12/11/2019 0:00	DC1	316	318
445613	21.1	023408P2	8	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	93.12	12/11/2019 0:00	DC1	316	318
445613	22.1	023602P8	0	Cancelled	EA	10.66	Hurst Price List	Paint Line	4		10.66	0	12/11/2019 0:00	DC1	316	318
445613	23.1	024407P2	8	Picked	EA	10.38	Hurst Price List	Paint Line	0		10.38	83.04	12/11/2019 0:00	DC1	316	318
445613	24.1	024210P8	4	Picked	EA	10.19	Hurst Price List	Paint Line	0		10.19	40.76	12/11/2019 0:00	DC1	316	318
445613	25.1	023405P4	4	Picked	EA	11.24	Hurst Price List	Paint Line	0		11.24	44.96	12/11/2019 0:00	DC1	316	318
445613	26.1	023408P10	4	Picked	EA	10.71	Hurst Price List	Paint Line	0		10.71	42.84	12/11/2019 0:00	DC1	316	318
445613	27.1	023809P2	8	Picked	EA	14.22	Hurst Price List	Paint Line	0		14.22	113.76	12/11/2019 0:00	DC1	316	318
445613	28.1	023809P6	4	Picked	EA	13.42	Hurst Price List	Paint Line	0		13.42	53.68	12/11/2019 0:00	DC1	316	318
445613	29.1	023403P8	4	Picked	EA	13.06	Hurst Price List	Paint Line	0		13.06	52.24	12/11/2019 0:00	DC1	316	318
445613	30.1	023809P10	4	Picked	EA	11.72	Hurst Price List	Paint Line	0		11.72	46.88	12/11/2019 0:00	DC1	316	318
445613	31.1	024404P2	4	Picked	EA	11.09	Hurst Price List	Paint Line	0		11.09	44.36	12/11/2019 0:00	DC1	316	318
445613	32.1	023801P6	4	Picked	EA	11.68	Hurst Price List	Paint Line	0		11.68	46.72	12/11/2019 0:00	DC1	316	318
445613	33.1	024601P00	4	Picked	EA	9.64	Hurst Price List	Paint Line	0		9.64	38.56	12/11/2019 0:00	DC1	316	318
445613	34.1	023808P6	4	Picked	EA	13.19	Hurst Price List	Paint Line	0		13.19	52.76	12/11/2019 0:00	DC1	316	318
445613	35.1	#N/A	2	Picked	EA	25.12	Hurst Price List	Sundry Line	0		25.12	50.24	12/11/2019 0:00	DC1	316	318
445613	36.1	023803P8	9	Picked	EA	4.28	Hurst Price List	Paint Line	0		4.28	38.52	12/11/2019 0:00	DC1	316	318
445613	37.1	024009P4	9	Picked	EA	3.87	Hurst Price List	Paint Line	0		3.87	34.83	12/11/2019 0:00	DC1	316	318
445613	38.1	024009P6	9	Picked	EA	3.74	Hurst Price List	Paint Line	0		3.74	33.66	12/11/2019 0:00	DC1	316	318
445613	39.1	#N/A	4	Picked	EA	13.72	Hurst Price List	Sundry Line	0		13.72	54.88	12/11/2019 0:00	DC1	316	318
445613	40.1	#N/A	12	Picked	EA	11.29	Hurst Price List	Sundry Line	0		11.29	135.48	12/11/2019 0:00	DC1	316	318
445613	41.1	024201P0	3	Picked	EA	50.04	Hurst Price List	Paint Line	0		50.04	150.12	12/11/2019 0:00	DC1	316	318
445613	42.1	024210P10	3	Picked	EA	44.81	Hurst Price List	Paint Line	0		44.81	134.43	12/11/2019 0:00	DC1	316	318
445613	43.1	023405P2	4	Picked	EA	52.49	Hurst Price List	Paint Line	0		52.49	209.96	12/11/2019 0:00	DC1	316	318
445613	44.1	023408P0	4	Picked	EA	57.57	Hurst Price List	Paint Line	0		57.57	230.28	12/11/2019 0:00	DC1	316	318
445612	1.1	024201P8	16	Closed	EA	51.44	Hurst Price List	Paint Line	0	16	51.44	823.04	12/11/2019 0:00	DC1	309	311
445612	2.1	024201P6	8	Closed	EA	11.43	Hurst Price List	Paint Line	0	8	11.43	91.44	12/11/2019 0:00	DC1	309	311
445612	3.1	024601P0	4	Closed	EA	8.26	Hurst Price List	Paint Line	0	4	8.26	33.04	12/11/2019 0:00	DC1	309	311
445612	4.1	023401P0	4	Closed	EA	10.55	Hurst Price List	Paint Line	0	4	10.55	42.2	12/11/2019 0:00	DC1	309	311
445612	5.1	023401P8	4	Closed	EA	10.59	Hurst Price List	Paint Line	0	4	10.59	42.36	12/11/2019 0:00	DC1	309	311
445612	6.1	023402P0	4	Closed	EA	10.65	Hurst Price List	Paint Line	0	4	10.65	42.6	12/11/2019 0:00	DC1	309	311
445612	7.1	023406P10	4	Closed	EA	12.86	Hurst Price List	Paint Line	0	4	12.86	51.44	12/11/2019 0:00	DC1	309	311
445612	8.1	023410P2	4	Closed	EA	13.55	Hurst Price List	Paint Line	0	4	13.55	54.2	12/11/2019 0:00	DC1	309	311
445612	9.1	023403P4	12	Closed	EA	13.66	Hurst Price List	Paint Line	0	12	13.66	163.92	12/11/2019 0:00	DC1	309	311
445612	10.1	024408P0	8	Closed	EA	11.93	Hurst Price List	Paint Line	0	8	11.93	95.44	12/11/2019 0:00	DC1	309	311
445612	11.1	024202P2	4	Closed	EA	9.64	Hurst Price List	Paint Line	0	4	9.64	38.56	12/11/2019 0:00	DC1	309	311
445612	12.1	024205P8	8	Closed	EA	38.31	Hurst Price List	Paint Line	0	8	38.31	306.48	12/11/2019 0:00	DC1	309	311
445612	13.1	023407P10	8	Closed	EA	12.66	Hurst Price List	Paint Line	0	8	12.66	101.28	12/11/2019 0:00	DC1	309	311
445612	14.1	024407P0	8	Closed	EA	12.97	Hurst Price List	Paint Line	0	8	12.97	103.76	12/11/2019 0:00	DC1	309	311
445612	15.1	023806P8	8	Closed	EA	15.17	Hurst Price List	Paint Line	0	8	15.17	121.36	12/11/2019 0:00	DC1	309	311
445612	16.1	024210P8	12	Closed	EA	10.19	Hurst Price List	Paint Line	0	12	10.19	122.28	12/11/2019 0:00	DC1	309	311
445612	17.1	024404P6	4	Closed	EA	10.89	Hurst Price List	Paint Line	0	4	10.89	43.56	12/11/2019 0:00	DC1	309	311
445612	18.1	023809P6	8	Closed	EA	13.42	Hurst Price List	Paint Line	0	8	13.42	107.36	12/11/2019 0:00	DC1	309	311
445612	19.1	023805P4	8	Closed	EA	14.94	Hurst Price List	Paint Line	0	8	14.94	119.52	12/11/2019 0:00	DC1	309	311
445612	20.1	024003P10	8	Closed	EA	11.22	Hurst Price List	Paint Line	0	8	11.22	89.76	12/11/2019 0:00	DC1	309	311
445612	21.1	024403P0	9	Closed	EA	4.34	Hurst Price List	Paint Line	0	9	4.34	39.06	12/11/2019 0:00	DC1	309	311
445612	22.1	024008P0	9	Closed	EA	3.96	Hurst Price List	Paint Line	0	9	3.96	35.64	12/11/2019 0:00	DC1	309	311
445612	23.1	024210P2	4	Closed	EA	41.39	Hurst Price List	Paint Line	0	4	41.39	165.56	12/11/2019 0:00	DC1	309	311
445612	24.1	023805P6	9	Closed	EA	4.28	Hurst Price List	Paint Line	0	9	4.28	38.52	12/11/2019 0:00	DC1	309	311
445612	25.1	023806P0	9	Closed	EA	4.13	Hurst Price List	Paint Line	0	9	4.13	37.17	12/11/2019 0:00	DC1	309	311
445612	26.1	023407P0	4	Closed	EA	58.53	Hurst Price List	Paint Line	0	4	58.53	234.12	12/11/2019 0:00	DC1	309	311
445612	27.1	023408P0	4	Closed	EA	57.57	Hurst Price List	Paint Line	0	4	57.57	230.28	12/11/2019 0:00	DC1	309	311
445612	28.1	023809P4	8	Closed	EA	65.38	Hurst Price List	Paint Line	0	8	65.38	523.04	12/11/2019 0:00	DC1	309	311
445612	29.1	#N/A	4	Closed	EA	121.3	Hurst Price List	Sundry Line	0	4	121.3	485.2	12/11/2019 0:00	DC1	309	311
445612	30.1	024008P10	24	Closed	EA	62.63	Hurst Price List	Paint Line	0	24	62.63	1,503.12	12/11/2019 0:00	DC1	309	311
445612	31.1	024010P10	8	Closed	EA	11.15	Hurst Price List	Paint Line	0	8	11.15	89.2	12/11/2019 0:00	DC1	309	311
445611	1.1	023410P6	8	Picked	EA	13.48	Hurst Price List	Paint Line	0		13.48	107.84	12/11/2019 0:00	DC1	227	229
445611	2.1	024001P4	4	Picked	EA	11.37	Hurst Price List	Paint Line	0		11.37	45.48	12/11/2019 0:00	DC1	227	229
445611	3.1	023610P0	8	Picked	EA	15.37	Hurst Price List	Paint Line	0		15.37	122.96	12/11/2019 0:00	DC1	227	229
445611	4.1	024601P0	8	Picked	EA	8.26	Hurst Price List	Paint Line	0		8.26	66.08	12/11/2019 0:00	DC1	227	229
445611	5.1	024003P0	8	Picked	EA	10.01	Hurst Price List	Paint Line	0		10.01	80.08	12/11/2019 0:00	DC1	227	229
445611	6.1	023808P6	4	Picked	EA	13.19	Hurst Price List	Paint Line	0		13.19	52.76	12/11/2019 0:00	DC1	227	229
445611	7.1	023406P6	4	Picked	EA	12.91	Hurst Price List	Paint Line	0		12.91	51.64	12/11/2019 0:00	DC1	227	229
445611	8.1	024403P4	4	Picked	EA	15.54	Hurst Price List	Paint Line	0		15.54	62.16	12/11/2019 0:00	DC1	227	229
445611	9.1	023804P6	4	Picked	EA	13.65	Hurst Price List	Paint Line	0		13.65	54.6	12/11/2019 0:00	DC1	227	229
445611	10.1	023806P8	4	Picked	EA	15.17	Hurst Price List	Paint Line	0		15.17	60.68	12/11/2019 0:00	DC1	227	229
445611	11.1	023803P8	18	Picked	EA	4.28	Hurst Price List	Paint Line	0		4.28	77.04	12/11/2019 0:00	DC1	227	229
445611	12.1	024003P10	8	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	89.76	12/11/2019 0:00	DC1	227	229
445611	13.1	024210P8	8	Picked	EA	10.19	Hurst Price List	Paint Line	0		10.19	81.52	12/11/2019 0:00	DC1	227	229
445611	14.1	023405P0	12	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	139.68	12/11/2019 0:00	DC1	227	229
445611	15.1	023407P10	8	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	101.28	12/11/2019 0:00	DC1	227	229
445611	16.1	023409P2	4	Picked	EA	11.99	Hurst Price List	Paint Line	0		11.99	47.96	12/11/2019 0:00	DC1	227	229
445611	17.1	023403P8	4	Picked	EA	13.06	Hurst Price List	Paint Line	0		13.06	52.24	12/11/2019 0:00	DC1	227	229
445611	18.1	023610P6	4	Picked	EA	14.78	Hurst Price List	Paint Line	0		14.78	59.12	12/11/2019 0:00	DC1	227	229
445611	19.1	023809P2	4	Picked	EA	14.22	Hurst Price List	Paint Line	0		14.22	56.88	12/11/2019 0:00	DC1	227	229
445611	20.1	023808P10	2	Picked	EA	60.22	Hurst Price List	Paint Line	0		60.22	120.44	12/11/2019 0:00	DC1	227	229
445611	21.1	023403P10	1	Picked	EA	59.57	Hurst Price List	Paint Line	0		59.57	59.57	12/11/2019 0:00	DC1	227	229
445611	22.1	024004P6	9	Picked	EA	3.05	Hurst Price List	Paint Line	0		3.05	27.45	12/11/2019 0:00	DC1	227	229
445611	23.1	024407P10	4	Picked	EA	53.92	Hurst Price List	Paint Line	0		53.92	215.68	12/11/2019 0:00	DC1	227	229
445611	24.1	024003P2	4	Picked	EA	44.34	Hurst Price List	Paint Line	0		44.34	177.36	12/11/2019 0:00	DC1	227	229
445611	25.1	023610P8	1	Picked	EA	68.15	Hurst Price List	Paint Line	0		68.15	68.15	12/11/2019 0:00	DC1	227	229
445611	26.1	023809P4	3	Picked	EA	65.38	Hurst Price List	Paint Line	0		65.38	196.14	12/11/2019 0:00	DC1	227	229
445611	27.1	024004P2	1	Picked	EA	50.35	Hurst Price List	Paint Line	0		50.35	50.35	12/11/2019 0:00	DC1	227	229
445611	28.1	024406P10	2	Picked	EA	59.11	Hurst Price List	Paint Line	0		59.11	118.22	12/11/2019 0:00	DC1	227	229
445611	29.1	023408P0	2	Picked	EA	57.57	Hurst Price List	Paint Line	0		57.57	115.14	12/11/2019 0:00	DC1	227	229
445611	30.1	023405P2	2	Picked	EA	52.49	Hurst Price List	Paint Line	0		52.49	104.98	12/11/2019 0:00	DC1	227	229
445611	31.1	024210P10	3	Picked	EA	44.81	Hurst Price List	Paint Line	0		44.81	134.43	12/11/2019 0:00	DC1	227	229
445611	32.1	023407P0	6	Picked	EA	58.53	Hurst Price List	Paint Line	0		58.53	351.18	12/11/2019 0:00	DC1	227	229
445611	33.1	024009P4	18	Picked	EA	3.87	Hurst Price List	Paint Line	0		3.87	69.66	12/11/2019 0:00	DC1	227	229
445611	34.1	023401P6	2	Picked	EA	46.71	Hurst Price List	Paint Line	0		46.71	93.42	12/11/2019 0:00	DC1	227	229
445611	35.1	023408P6	4	Picked	EA	9.75	Hurst Price List	Paint Line	0		9.75	39	12/11/2019 0:00	DC1	227	229
445611	36.1	023803P6	12	Picked	EA	14.95	Hurst Price List	Paint Line	0		14.95	179.4	12/11/2019 0:00	DC1	227	229
445611	37.1	#N/A	6	Picked	EA	7.2	Hurst Price List	Sundry Line	0		7.2	43.2	12/11/2019 0:00	DC1	227	229
445611	38.1	024009P6	9	Picked	EA	3.74	Hurst Price List	Paint Line	0		3.74	33.66	12/11/2019 0:00	DC1	227	229
445611	39.1	024009P8	9	Picked	EA	3.16	Hurst Price List	Paint Line	0		3.16	28.44	12/11/2019 0:00	DC1	227	229
445611	40.1	024009P10	9	Picked	EA	2.97	Hurst Price List	Paint Line	0		2.97	26.73	12/11/2019 0:00	DC1	227	229
445610	1.1	024004P0	9	Picked	EA	3.35	Hurst Price List	Paint Line	0		3.35	30.15	12/11/2019 0:00	DC1	922	924
445610	2.1	024003P10	4	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	44.88	12/11/2019 0:00	DC1	922	924
445610	3.1	024004P4	4	Picked	EA	10.04	Hurst Price List	Paint Line	0		10.04	40.16	12/11/2019 0:00	DC1	922	924
445610	4.1	023809P2	8	Picked	EA	14.22	Hurst Price List	Paint Line	0		14.22	113.76	12/11/2019 0:00	DC1	922	924
445610	5.1	023610P6	8	Picked	EA	14.78	Hurst Price List	Paint Line	0		14.78	118.24	12/11/2019 0:00	DC1	922	924
445610	6.1	024210P8	4	Picked	EA	10.19	Hurst Price List	Paint Line	0		10.19	40.76	12/11/2019 0:00	DC1	922	924
445610	7.1	023405P0	8	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	93.12	12/11/2019 0:00	DC1	922	924
445610	8.1	023407P10	16	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	202.56	12/11/2019 0:00	DC1	922	924
445610	9.1	023403P8	4	Picked	EA	13.06	Hurst Price List	Paint Line	0		13.06	52.24	12/11/2019 0:00	DC1	922	924
445610	10.1	023803P6	4	Picked	EA	14.95	Hurst Price List	Paint Line	0		14.95	59.8	12/11/2019 0:00	DC1	922	924
445610	11.1	024001P4	8	Picked	EA	11.37	Hurst Price List	Paint Line	0		11.37	90.96	12/11/2019 0:00	DC1	922	924
445610	12.1	023805P4	4	Picked	EA	14.94	Hurst Price List	Paint Line	0		14.94	59.76	12/11/2019 0:00	DC1	922	924
445610	13.1	023610P0	8	Picked	EA	15.37	Hurst Price List	Paint Line	0		15.37	122.96	12/11/2019 0:00	DC1	922	924
445610	14.1	023410P6	8	Picked	EA	13.48	Hurst Price List	Paint Line	0		13.48	107.84	12/11/2019 0:00	DC1	922	924
445610	15.1	023803P2	8	Picked	EA	15.13	Hurst Price List	Paint Line	0		15.13	121.04	12/11/2019 0:00	DC1	922	924
445610	16.1	024001P6	3	Picked	EA	51.06	Hurst Price List	Paint Line	0		51.06	153.18	12/11/2019 0:00	DC1	922	924
445610	17.1	023401P6	3	Picked	EA	46.71	Hurst Price List	Paint Line	0		46.71	140.13	12/11/2019 0:00	DC1	922	924
445610	18.1	024005P4	3	Picked	EA	67.67	Hurst Price List	Paint Line	0		67.67	203.01	12/11/2019 0:00	DC1	922	924
445610	19.1	023405P2	3	Picked	EA	52.49	Hurst Price List	Paint Line	0		52.49	157.47	12/11/2019 0:00	DC1	922	924
445610	20.1	023402P4	3	Picked	EA	50.47	Hurst Price List	Paint Line	0		50.47	151.41	12/11/2019 0:00	DC1	922	924
445610	21.1	024008P10	3	Picked	EA	62.63	Hurst Price List	Paint Line	0		62.63	187.89	12/11/2019 0:00	DC1	922	924
445610	22.1	024202P4	3	Picked	EA	42.47	Hurst Price List	Paint Line	0		42.47	127.41	12/11/2019 0:00	DC1	922	924
445610	23.1	023403P4	4	Picked	EA	13.66	Hurst Price List	Paint Line	0		13.66	54.64	12/11/2019 0:00	DC1	922	924
445610	24.1	023809P8	3	Picked	EA	61.35	Hurst Price List	Paint Line	0		61.35	184.05	12/11/2019 0:00	DC1	922	924
445610	25.1	023602P8	0	Cancelled	EA	10.66	Hurst Price List	Paint Line	4		10.66	0	12/11/2019 0:00	DC1	922	924
445610	26.1	023401P0	4	Picked	EA	10.55	Hurst Price List	Paint Line	0		10.55	42.2	12/11/2019 0:00	DC1	922	924
445610	27.1	023410P2	4	Picked	EA	13.55	Hurst Price List	Paint Line	0		13.55	54.2	12/11/2019 0:00	DC1	922	924
445610	28.1	023603P0	4	Picked	EA	12.61	Hurst Price List	Paint Line	0		12.61	50.44	12/11/2019 0:00	DC1	922	924
445610	29.1	023405P10	0	Cancelled	EA	14.92	Hurst Price List	Paint Line	4		14.92	0	12/11/2019 0:00	DC1	922	924
445610	30.1	023406P2	4	Picked	EA	14.21	Hurst Price List	Paint Line	0		14.21	56.84	12/11/2019 0:00	DC1	922	924
445609	1.1	024008P6	52	Closed	EA	29.88	Hurst Price List	Paint Line	0	52	29.88	1,553.76	12/11/2019 0:00	DC1	816	818
445609	2.1	023408P0	72	Closed	EA	57.57	Hurst Price List	Paint Line	0	72	57.57	4,145.04	12/11/2019 0:00	DC1	816	818
445609	3.1	024408P2	16	Closed	EA	12.27	Hurst Price List	Paint Line	0	16	12.27	196.32	12/11/2019 0:00	DC1	816	818
445609	4.1	024409P4	9	Closed	EA	3.02	Hurst Price List	Paint Line	0	9	3.02	27.18	12/11/2019 0:00	DC1	816	818
445609	5.1	023404P2	8	Closed	EA	56.04	Hurst Price List	Paint Line	0	8	56.04	448.32	12/11/2019 0:00	DC1	816	818
445609	6.1	024003P0	24	Closed	EA	10.01	Hurst Price List	Paint Line	0	24	10.01	240.24	12/11/2019 0:00	DC1	816	818
445609	7.1	024003P2	72	Closed	EA	44.34	Hurst Price List	Paint Line	0	72	44.34	3,192.48	12/11/2019 0:00	DC1	816	818
445609	8.1	024410P0	24	Closed	EA	38.7	Hurst Price List	Paint Line	0	24	38.7	928.8	12/11/2019 0:00	DC1	816	818
445609	9.1	024409P0	16	Closed	EA	51.45	Hurst Price List	Paint Line	0	16	51.45	823.2	12/11/2019 0:00	DC1	816	818
445609	10.1	023408P8	12	Closed	EA	43.04	Hurst Price List	Paint Line	0	12	43.04	516.48	12/11/2019 0:00	DC1	816	818
445609	11.1	023407P10	80	Closed	EA	12.66	Hurst Price List	Paint Line	0	80	12.66	1,012.80	12/11/2019 0:00	DC1	816	818
445609	12.1	023602P2	16	Closed	EA	13.16	Hurst Price List	Paint Line	0	16	13.16	210.56	12/11/2019 0:00	DC1	816	818
445608	1.1	024007P0	3	Picked	EA	61.62	Hurst Price List	Paint Line	0		61.62	184.86	12/11/2019 0:00	DC1	921	923
445608	2.1	023810P4	4	Picked	EA	68.24	Hurst Price List	Paint Line	0		68.24	272.96	12/11/2019 0:00	DC1	921	923
445608	3.1	023809P4	2	Picked	EA	65.38	Hurst Price List	Paint Line	0		65.38	130.76	12/11/2019 0:00	DC1	921	923
445608	4.1	024002P10	2	Picked	EA	53.18	Hurst Price List	Paint Line	0		53.18	106.36	12/11/2019 0:00	DC1	921	923
445608	5.1	023405P2	12	Picked	EA	52.49	Hurst Price List	Paint Line	0		52.49	629.88	12/11/2019 0:00	DC1	921	923
445608	6.1	023610P8	3	Picked	EA	68.15	Hurst Price List	Paint Line	0		68.15	204.45	12/11/2019 0:00	DC1	921	923
445608	7.1	023805P8	3	Picked	EA	68.95	Hurst Price List	Paint Line	0		68.95	206.85	12/11/2019 0:00	DC1	921	923
445608	8.1	023610P6	4	Picked	EA	14.78	Hurst Price List	Paint Line	0		14.78	59.12	12/11/2019 0:00	DC1	921	923
445608	9.1	023809P2	4	Picked	EA	14.22	Hurst Price List	Paint Line	0		14.22	56.88	12/11/2019 0:00	DC1	921	923
445608	10.1	024003P10	4	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	44.88	12/11/2019 0:00	DC1	921	923
445608	11.1	024001P10	4	Picked	EA	14.63	Hurst Price List	Paint Line	0		14.63	58.52	12/11/2019 0:00	DC1	921	923
445608	12.1	024004P2	4	Picked	EA	50.35	Hurst Price List	Paint Line	0		50.35	201.4	12/11/2019 0:00	DC1	921	923
445608	13.1	023405P0	4	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	46.56	12/11/2019 0:00	DC1	921	923
445608	14.1	023407P10	32	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	405.12	12/11/2019 0:00	DC1	921	923
445608	15.1	023408P2	4	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	46.56	12/11/2019 0:00	DC1	921	923
445608	16.1	023403P8	8	Picked	EA	13.06	Hurst Price List	Paint Line	0		13.06	104.48	12/11/2019 0:00	DC1	921	923
445608	17.1	023408P0	3	Picked	EA	57.57	Hurst Price List	Paint Line	0		57.57	172.71	12/11/2019 0:00	DC1	921	923
445608	18.1	023409P2	4	Picked	EA	11.99	Hurst Price List	Paint Line	0		11.99	47.96	12/11/2019 0:00	DC1	921	923
445608	19.1	023810P2	12	Picked	EA	14.79	Hurst Price List	Paint Line	0		14.79	177.48	12/11/2019 0:00	DC1	921	923
445608	20.1	023803P6	4	Picked	EA	14.95	Hurst Price List	Paint Line	0		14.95	59.8	12/11/2019 0:00	DC1	921	923
445608	21.1	023805P4	12	Picked	EA	14.94	Hurst Price List	Paint Line	0		14.94	179.28	12/11/2019 0:00	DC1	921	923
445608	22.1	#N/A	4	Picked	EA	10.94	Hurst Price List	Sundry Line	0		10.94	43.76	12/11/2019 0:00	DC1	921	923
445608	23.1	#N/A	4	Picked	EA	8.49	Hurst Price List	Sundry Line	0		8.49	33.96	12/11/2019 0:00	DC1	921	923
445608	24.1	024009P2	4	Picked	EA	58.31	Hurst Price List	Paint Line	0		58.31	233.24	12/11/2019 0:00	DC1	921	923
445608	25.1	#N/A	4	Picked	EA	20.97	Hurst Price List	Sundry Line	0		20.97	83.88	12/11/2019 0:00	DC1	921	923
445608	26.1	024009P4	9	Picked	EA	3.87	Hurst Price List	Paint Line	0		3.87	34.83	12/11/2019 0:00	DC1	921	923
445608	27.1	023803P4	1	Picked	EA	69.91	Hurst Price List	Paint Line	0		69.91	69.91	12/11/2019 0:00	DC1	921	923
445608	28.1	023407P0	3	Picked	EA	58.53	Hurst Price List	Paint Line	0		58.53	175.59	12/11/2019 0:00	DC1	921	923
445607	1.1	024010P6	2	Closed	EA	44.55	Hurst Price List	Paint Line	0	2	44.55	89.1	12/11/2019 0:00	DC1	305	307
445607	2.1	023403P10	16	Closed	EA	59.57	Hurst Price List	Paint Line	0	16	59.57	953.12	12/11/2019 0:00	DC1	305	307
445607	3.1	024407P8	12	Closed	EA	50.76	Hurst Price List	Paint Line	0	12	50.76	609.12	12/11/2019 0:00	DC1	305	307
445607	4.1	023604P0	4	Closed	EA	41.2	Hurst Price List	Paint Line	0	4	41.2	164.8	12/11/2019 0:00	DC1	305	307
445607	5.1	024409P0	8	Closed	EA	51.45	Hurst Price List	Paint Line	0	8	51.45	411.6	12/11/2019 0:00	DC1	305	307
445607	6.1	024406P10	8	Closed	EA	59.11	Hurst Price List	Paint Line	0	8	59.11	472.88	12/11/2019 0:00	DC1	305	307
445607	7.1	023805P4	8	Closed	EA	14.94	Hurst Price List	Paint Line	0	8	14.94	119.52	12/11/2019 0:00	DC1	305	307
445607	8.1	024402P6	4	Closed	EA	12.37	Hurst Price List	Paint Line	0	4	12.37	49.48	12/11/2019 0:00	DC1	305	307
445607	9.1	023808P10	8	Closed	EA	60.22	Hurst Price List	Paint Line	0	8	60.22	481.76	12/11/2019 0:00	DC1	305	307
445607	10.1	024401P0	8	Closed	EA	18.06	Hurst Price List	Paint Line	0	8	18.06	144.48	12/11/2019 0:00	DC1	305	307
445607	11.1	024401P8	8	Closed	EA	15.11	Hurst Price List	Paint Line	0	8	15.11	120.88	12/11/2019 0:00	DC1	305	307
445607	12.1	023803P2	16	Closed	EA	15.13	Hurst Price List	Paint Line	0	16	15.13	242.08	12/11/2019 0:00	DC1	305	307
445607	13.1	024202P6	8	Closed	EA	12.24	Hurst Price List	Paint Line	0	8	12.24	97.92	12/11/2019 0:00	DC1	305	307
445607	14.1	024203P6	12	Closed	EA	12.95	Hurst Price List	Paint Line	0	12	12.95	155.4	12/11/2019 0:00	DC1	305	307
445607	15.1	024407P6	12	Closed	EA	11.3	Hurst Price List	Paint Line	0	12	11.3	135.6	12/11/2019 0:00	DC1	305	307
445607	16.1	024210P8	12	Closed	EA	10.19	Hurst Price List	Paint Line	0	12	10.19	122.28	12/11/2019 0:00	DC1	305	307
445607	17.1	023407P10	16	Closed	EA	12.66	Hurst Price List	Paint Line	0	16	12.66	202.56	12/11/2019 0:00	DC1	305	307
445607	18.1	023403P8	12	Closed	EA	13.06	Hurst Price List	Paint Line	0	12	13.06	156.72	12/11/2019 0:00	DC1	305	307
445607	19.1	023803P6	16	Closed	EA	14.95	Hurst Price List	Paint Line	0	16	14.95	239.2	12/11/2019 0:00	DC1	305	307
445607	20.1	#N/A	12	Closed	EA	25.26	Hurst Price List	Sundry Line	0	12	25.26	303.12	12/11/2019 0:00	DC1	305	307
445607	21.1	024402P8	9	Closed	EA	3.63	Hurst Price List	Paint Line	0	9	3.63	32.67	12/11/2019 0:00	DC1	305	307
