Order	Line	Ordered Item	Qty	Status	UOM	Unit Selling Price	Price List	Line Type	Qty Cancelled	Qty Fulfilled	List Price	Extended Price	Request Date	Warehouse	Ship To Location												
435963	32.1	024408P0	12	Closed	EA	11.93	Hurst Price List	Paint Line	0	12	11.93	143.16	7/3/2019 0:00	DC1	209												
435962	1.1	023409P4	2	Picked	EA	54.23	Hurst Price List	Paint Line	0		54.23	108.46	7/3/2019 0:00	DC1	607												
435962	2.1	023607P4	9	Picked	EA	4.29	Hurst Price List	Paint Line	0		4.29	38.61	7/3/2019 0:00	DC1	607												
435962	3.1	#N/A	2	Picked	EA	25.12	Hurst Price List	Sundry Line	0		25.12	50.24	7/3/2019 0:00	DC1	607												
435962	4.1	023608P0	16	Picked	EA	14.62	Hurst Price List	Paint Line	0		14.62	233.92	7/3/2019 0:00	DC1	607												
435961	1.1	024009P4	27	Closed	EA	3.87	Hurst Price List	Paint Line	0	27	3.87	104.49	7/3/2019 0:00	DC1	807												
435961	2.1	023610P2	6	Closed	EA	71.06	Hurst Price List	Paint Line	0	6	71.06	426.36	7/3/2019 0:00	DC1	807												
435961	3.1	023610P8	3	Closed	EA	68.15	Hurst Price List	Paint Line	0	3	68.15	204.45	7/3/2019 0:00	DC1	807												
435961	4.1	023809P4	3	Closed	EA	65.38	Hurst Price List	Paint Line	0	3	65.38	196.14	7/3/2019 0:00	DC1	807												
435961	5.1	024604P0	3	Closed	EA	57.87	Hurst Price List	Paint Line	0	3	57.87	173.61	7/3/2019 0:00	DC1	807												
435961	6.1	024606P8	3	Closed	EA	71.89	Hurst Price List	Paint Line	0	3	71.89	215.67	7/3/2019 0:00	DC1	807												
435961	7.1	024410P8	3	Closed	EA	55.7	Hurst Price List	Paint Line	0	3	55.7	167.1	7/3/2019 0:00	DC1	807												
435961	8.1	024406P10	6	Closed	EA	59.11	Hurst Price List	Paint Line	0	6	59.11	354.66	7/3/2019 0:00	DC1	807												
435961	9.1	024409P6	3	Closed	EA	43.89	Hurst Price List	Paint Line	0	3	43.89	131.67	7/3/2019 0:00	DC1	807												
435961	10.1	024409P0	6	Closed	EA	51.45	Hurst Price List	Paint Line	0	6	51.45	308.7	7/3/2019 0:00	DC1	807												
435961	11.1	024407P10	9	Closed	EA	53.92	Hurst Price List	Paint Line	0	9	53.92	485.28	7/3/2019 0:00	DC1	807												
435961	12.1	023407P8	6	Closed	EA	59.3	Hurst Price List	Paint Line	0	6	59.3	355.8	7/3/2019 0:00	DC1	807												
435961	13.1	024407P8	12	Closed	EA	50.76	Hurst Price List	Paint Line	0	12	50.76	609.12	7/3/2019 0:00	DC1	807												
435961	14.1	023604P0	3	Closed	EA	41.2	Hurst Price List	Paint Line	0	3	41.2	123.6	7/3/2019 0:00	DC1	807												
435961	15.1	023408P8	3	Closed	EA	43.04	Hurst Price List	Paint Line	0	3	43.04	129.12	7/3/2019 0:00	DC1	807												
435961	16.1	023408P0	12	Closed	EA	57.57	Hurst Price List	Paint Line	0	12	57.57	690.84	7/3/2019 0:00	DC1	807												
435961	17.1	023405P2	3	Closed	EA	52.49	Hurst Price List	Paint Line	0	3	52.49	157.47	7/3/2019 0:00	DC1	807												
435961	18.1	024210P10	6	Closed	EA	44.81	Hurst Price List	Paint Line	0	6	44.81	268.86	7/3/2019 0:00	DC1	807												
435961	19.1	023808P10	3	Closed	EA	60.22	Hurst Price List	Paint Line	0	3	60.22	180.66	7/3/2019 0:00	DC1	807												
435961	20.1	023808P0	3	Closed	EA	62.31	Hurst Price List	Paint Line	0	3	62.31	186.93	7/3/2019 0:00	DC1	807												
435961	21.1	024401P0	4	Closed	EA	18.06	Hurst Price List	Paint Line	0	4	18.06	72.24	7/3/2019 0:00	DC1	807												
435961	22.1	#N/A	0	Cancelled	EA	10.98	Hurst Price List	Paint Line	4		10.98	0	7/3/2019 0:00	DC1	807												
435961	23.1	024202P6	8	Closed	EA	12.24	Hurst Price List	Paint Line	0	8	12.24	97.92	7/3/2019 0:00	DC1	807												
435961	24.1	024607P0	4	Closed	EA	14.63	Hurst Price List	Paint Line	0	4	14.63	58.52	7/3/2019 0:00	DC1	807												
435961	25.1	024605P6	8	Closed	EA	14.34	Hurst Price List	Paint Line	0	8	14.34	114.72	7/3/2019 0:00	DC1	807												
435961	26.1	024001P10	4	Closed	EA	14.63	Hurst Price List	Paint Line	0	4	14.63	58.52	7/3/2019 0:00	DC1	807												
435961	27.1	024001P0	4	Closed	EA	11.4	Hurst Price List	Paint Line	0	4	11.4	45.6	7/3/2019 0:00	DC1	807												
435961	28.1	024408P0	8	Closed	EA	11.93	Hurst Price List	Paint Line	0	8	11.93	95.44	7/3/2019 0:00	DC1	807												
435961	29.1	023401P8	8	Closed	EA	10.59	Hurst Price List	Paint Line	0	8	10.59	84.72	7/3/2019 0:00	DC1	807												
435961	30.1	023406P6	4	Closed	EA	12.91	Hurst Price List	Paint Line	0	4	12.91	51.64	7/3/2019 0:00	DC1	807												
435961	31.1	023603P8	4	Closed	EA	12.64	Hurst Price List	Paint Line	0	4	12.64	50.56	7/3/2019 0:00	DC1	807												
435961	32.1	023605P6	12	Closed	EA	12.72	Hurst Price List	Paint Line	0	12	12.72	152.64	7/3/2019 0:00	DC1	807												
435961	33.1	023602P2	8	Closed	EA	13.16	Hurst Price List	Paint Line	0	8	13.16	105.28	7/3/2019 0:00	DC1	807												
435961	34.1	024408P6	9	Closed	EA	55.64	Hurst Price List	Paint Line	0	9	55.64	500.76	7/3/2019 0:00	DC1	807												
435961	35.1	023602P6	4	Closed	EA	13.12	Hurst Price List	Paint Line	0	4	13.12	52.48	7/3/2019 0:00	DC1	807												
435961	36.1	023807P4	12	Closed	EA	11.28	Hurst Price List	Paint Line	0	12	11.28	135.36	7/3/2019 0:00	DC1	807												
435961	37.1	023606P4	4	Closed	EA	10.94	Hurst Price List	Paint Line	0	4	10.94	43.76	7/3/2019 0:00	DC1	807												
435961	38.1	023401P4	16	Closed	EA	10.5	Hurst Price List	Paint Line	0	16	10.5	168	7/3/2019 0:00	DC1	807												
435961	39.1	023608P10	8	Closed	EA	15.46	Hurst Price List	Paint Line	0	8	15.46	123.68	7/3/2019 0:00	DC1	807												
435961	40.1	023808P6	32	Closed	EA	13.19	Hurst Price List	Paint Line	0	32	13.19	422.08	7/3/2019 0:00	DC1	807												
435961	41.1	024003P10	12	Closed	EA	11.22	Hurst Price List	Paint Line	0	12	11.22	134.64	7/3/2019 0:00	DC1	807												
435961	42.1	023408P2	24	Closed	EA	11.64	Hurst Price List	Paint Line	0	24	11.64	279.36	7/3/2019 0:00	DC1	807												
435961	43.1	023403P8	16	Closed	EA	13.06	Hurst Price List	Paint Line	0	16	13.06	208.96	7/3/2019 0:00	DC1	807												
435961	44.1	024407P6	8	Closed	EA	11.3	Hurst Price List	Paint Line	0	8	11.3	90.4	7/3/2019 0:00	DC1	807												
435961	45.1	023606P8	12	Closed	EA	12.24	Hurst Price List	Paint Line	0	12	12.24	146.88	7/3/2019 0:00	DC1	807												
435961	46.1	024408P2	12	Closed	EA	12.27	Hurst Price List	Paint Line	0	12	12.27	147.24	7/3/2019 0:00	DC1	807												
435961	47.1	024407P0	16	Closed	EA	12.97	Hurst Price List	Paint Line	0	16	12.97	207.52	7/3/2019 0:00	DC1	807												
435961	48.1	023607P2	12	Closed	EA	14.98	Hurst Price List	Paint Line	0	12	14.98	179.76	7/3/2019 0:00	DC1	807												
435961	49.1	023809P2	12	Closed	EA	14.22	Hurst Price List	Paint Line	0	12	14.22	170.64	7/3/2019 0:00	DC1	807												
435961	50.1	023610P6	24	Closed	EA	14.78	Hurst Price List	Paint Line	0	24	14.78	354.72	7/3/2019 0:00	DC1	807												
435961	51.1	023803P6	12	Closed	EA	14.95	Hurst Price List	Paint Line	0	12	14.95	179.4	7/3/2019 0:00	DC1	807												
435961	52.1	024004P4	4	Closed	EA	10.04	Hurst Price List	Paint Line	0	4	10.04	40.16	7/3/2019 0:00	DC1	807												
435961	53.1	023409P2	4	Closed	EA	11.99	Hurst Price List	Paint Line	0	4	11.99	47.96	7/3/2019 0:00	DC1	807												
435961	54.1	024410P4	12	Closed	EA	12.29	Hurst Price List	Paint Line	0	12	12.29	147.48	7/3/2019 0:00	DC1	807												
435961	55.1	024407P2	12	Closed	EA	10.38	Hurst Price List	Paint Line	0	12	10.38	124.56	7/3/2019 0:00	DC1	807												
435961	56.1	023810P2	4	Closed	EA	14.79	Hurst Price List	Paint Line	0	4	14.79	59.16	7/3/2019 0:00	DC1	807												
435961	57.1	024601P00	8	Closed	EA	9.64	Hurst Price List	Paint Line	0	8	9.64	77.12	7/3/2019 0:00	DC1	807												
435961	58.1	023605P10	8	Closed	EA	12.83	Hurst Price List	Paint Line	0	8	12.83	102.64	7/3/2019 0:00	DC1	807												
435961	59.1	023408P10	4	Closed	EA	10.71	Hurst Price List	Paint Line	0	4	10.71	42.84	7/3/2019 0:00	DC1	807												
435961	60.1	023804P0	4	Closed	EA	14.37	Hurst Price List	Paint Line	0	4	14.37	57.48	7/3/2019 0:00	DC1	807												
435961	61.1	023805P4	8	Closed	EA	14.94	Hurst Price List	Paint Line	0	8	14.94	119.52	7/3/2019 0:00	DC1	807												
435961	62.1	024009P6	18	Closed	EA	3.74	Hurst Price List	Paint Line	0	18	3.74	67.32	7/3/2019 0:00	DC1	807												
435961	63.1	023805P6	9	Closed	EA	4.28	Hurst Price List	Paint Line	0	9	4.28	38.52	7/3/2019 0:00	DC1	807												
435961	64.1	024410P10	9	Closed	EA	3.14	Hurst Price List	Paint Line	0	9	3.14	28.26	7/3/2019 0:00	DC1	807												
435961	65.1	023607P4	9	Closed	EA	4.29	Hurst Price List	Paint Line	0	9	4.29	38.61	7/3/2019 0:00	DC1	807												
435961	66.1	#N/A	2	Closed	EA	30.46	Hurst Price List	Sundry Line	0	2	30.46	60.92	7/3/2019 0:00	DC1	807												
435961	67.1	024004P2	9	Closed	EA	50.35	Hurst Price List	Paint Line	0	9	50.35	453.15	7/3/2019 0:00	DC1	807												
435960	1.1	023609P10	12	Picked	EA	15.53	Hurst Price List	Paint Line	0		15.53	186.36	7/3/2019 0:00	DC1	1123												
435960	2.1	023803P6	8	Picked	EA	14.95	Hurst Price List	Paint Line	0		14.95	119.6	7/3/2019 0:00	DC1	1123												
435960	3.1	023805P8	3	Picked	EA	68.95	Hurst Price List	Paint Line	0		68.95	206.85	7/3/2019 0:00	DC1	1123												
435960	4.1	024001P0	28	Picked	EA	11.4	Hurst Price List	Paint Line	0		11.4	319.2	7/3/2019 0:00	DC1	1123												
435960	5.1	024002P8	12	Picked	EA	11.79	Hurst Price List	Paint Line	0		11.79	141.48	7/3/2019 0:00	DC1	1123												
435960	6.1	024004P4	8	Picked	EA	10.04	Hurst Price List	Paint Line	0		10.04	80.32	7/3/2019 0:00	DC1	1123												
435960	7.1	024203P8	8	Picked	EA	12.68	Hurst Price List	Paint Line	0		12.68	101.44	7/3/2019 0:00	DC1	1123												
435960	8.1	023410P6	12	Picked	EA	13.48	Hurst Price List	Paint Line	0		13.48	161.76	7/3/2019 0:00	DC1	1123												
435960	9.1	023405P0	16	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	186.24	7/3/2019 0:00	DC1	1123												
435960	10.1	023605P0	8	Picked	EA	12.83	Hurst Price List	Paint Line	0		12.83	102.64	7/3/2019 0:00	DC1	1123												
435960	11.1	024604P00	12	Picked	EA	14.62	Hurst Price List	Paint Line	0		14.62	175.44	7/3/2019 0:00	DC1	1123												
435960	12.1	024007P8	8	Picked	EA	15.22	Hurst Price List	Paint Line	0		15.22	121.76	7/3/2019 0:00	DC1	1123												
435960	13.1	#N/A	8	Picked	EA	13.21	Hurst Price List	Sundry Line	0		13.21	105.68	7/3/2019 0:00	DC1	1123												
435960	14.1	#N/A	8	Picked	EA	14.01	Hurst Price List	Sundry Line	0		14.01	112.08	7/3/2019 0:00	DC1	1123												
435960	15.1	#N/A	8	Picked	EA	20.97	Hurst Price List	Sundry Line	0		20.97	167.76	7/3/2019 0:00	DC1	1123												
435960	16.1	#N/A	12	Picked	EA	20.97	Hurst Price List	Sundry Line	0		20.97	251.64	7/3/2019 0:00	DC1	1123												
435960	17.1	#N/A	8	Picked	EA	8.51	Hurst Price List	Sundry Line	0		8.51	68.08	7/3/2019 0:00	DC1	1123												
435960	18.1	#N/A	4	Picked	EA	21.56	Hurst Price List	Sundry Line	0		21.56	86.24	7/3/2019 0:00	DC1	1123												
435960	19.1	023808P10	15	Picked	EA	60.22	Hurst Price List	Paint Line	0		60.22	903.3	7/3/2019 0:00	DC1	1123												
435960	20.1	023808P6	24	Picked	EA	13.19	Hurst Price List	Paint Line	0		13.19	316.56	7/3/2019 0:00	DC1	1123												
435960	21.1	023407P10	8	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	101.28	7/3/2019 0:00	DC1	1123												
435960	22.1	024003P10	8	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	89.76	7/3/2019 0:00	DC1	1123												
435960	23.1	023810P2	8	Picked	EA	14.79	Hurst Price List	Paint Line	0		14.79	118.32	7/3/2019 0:00	DC1	1123												
435960	24.1	024407P0	8	Picked	EA	12.97	Hurst Price List	Paint Line	0		12.97	103.76	7/3/2019 0:00	DC1	1123												
435960	25.1	024003P0	8	Picked	EA	10.01	Hurst Price List	Paint Line	0		10.01	80.08	7/3/2019 0:00	DC1	1123												
435960	26.1	024408P2	8	Picked	EA	12.27	Hurst Price List	Paint Line	0		12.27	98.16	7/3/2019 0:00	DC1	1123												
435960	27.1	023409P2	4	Picked	EA	11.99	Hurst Price List	Paint Line	0		11.99	47.96	7/3/2019 0:00	DC1	1123												
435960	28.1	023401P6	3	Picked	EA	46.71	Hurst Price List	Paint Line	0		46.71	140.13	7/3/2019 0:00	DC1	1123												
435960	29.1	024409P2	12	Picked	EA	9.92	Hurst Price List	Paint Line	0		9.92	119.04	7/3/2019 0:00	DC1	1123												
435960	30.1	024009P4	9	Picked	EA	3.87	Hurst Price List	Paint Line	0		3.87	34.83	7/3/2019 0:00	DC1	1123												
435960	31.1	024001P4	8	Picked	EA	11.37	Hurst Price List	Paint Line	0		11.37	90.96	7/3/2019 0:00	DC1	1123												
435960	32.1	023601P4	0	Cancelled	EA	60.37	Hurst Price List	Paint Line	3		60.37	0	7/3/2019 0:00	DC1	1123												
435960	33.1	024002P0	6	Picked	EA	67.36	Hurst Price List	Paint Line	0		67.36	404.16	7/3/2019 0:00	DC1	1123												
435958	1.1	024009P4	18	Closed	EA	3.87	Hurst Price List	Paint Line	0	18	3.87	69.66	7/3/2019 0:00	DC1	813												
435958	2.1	#N/A	12	Closed	EA	11.29	Hurst Price List	Sundry Line	0	12	11.29	135.48	7/3/2019 0:00	DC1	813												
435958	3.1	#N/A	8	Closed	EA	20.97	Hurst Price List	Sundry Line	0	8	20.97	167.76	7/3/2019 0:00	DC1	813												
435958	4.1	#N/A	8	Closed	EA	16.45	Hurst Price List	Sundry Line	0	8	16.45	131.6	7/3/2019 0:00	DC1	813												
435958	5.1	#N/A	8	Closed	EA	18.69	Hurst Price List	Sundry Line	0	8	18.69	149.52	7/3/2019 0:00	DC1	813												
435958	6.1	024210P10	4	Closed	EA	44.81	Hurst Price List	Paint Line	0	4	44.81	179.24	7/3/2019 0:00	DC1	813												
435958	7.1	#N/A	6	Closed	EA	7.2	Hurst Price List	Sundry Line	0	6	7.2	43.2	7/3/2019 0:00	DC1	813												
435958	8.1	#N/A	4	Closed	EA	13.72	Hurst Price List	Sundry Line	0	4	13.72	54.88	7/3/2019 0:00	DC1	813												
435958	9.1	#N/A	4	Closed	EA	23.36	Hurst Price List	Sundry Line	0	4	23.36	93.44	7/3/2019 0:00	DC1	813												
435958	10.1	#N/A	4	Closed	EA	32.44	Hurst Price List	Sundry Line	0	4	32.44	129.76	7/3/2019 0:00	DC1	813												
435958	11.1	#N/A	4	Closed	EA	17.8	Hurst Price List	Sundry Line	0	4	17.8	71.2	7/3/2019 0:00	DC1	813												
435958	12.1	#N/A	6	Closed	EA	12.27	Hurst Price List	Sundry Line	0	6	12.27	73.62	7/3/2019 0:00	DC1	813												
435958	13.1	#N/A	6	Closed	EA	7.19	Hurst Price List	Sundry Line	0	6	7.19	43.14	7/3/2019 0:00	DC1	813												
435958	14.1	#N/A	0	Cancelled	EA	5.68	Hurst Price List	Sundry Line	6		5.68	0	7/3/2019 0:00	DC1	813												
435957	1.1	#N/A	8	Picked	EA	20.97	Hurst Price List	Sundry Line	0		20.97	167.76	7/3/2019 0:00	DC1	923												
435957	2.1	024410P8	6	Picked	EA	55.7	Hurst Price List	Paint Line	0		55.7	334.2	7/3/2019 0:00	DC1	923												
435957	3.1	024603P00	3	Picked	EA	42.47	Hurst Price List	Paint Line	0		42.47	127.41	7/3/2019 0:00	DC1	923												
435957	4.1	023609P0	2	Picked	EA	69.17	Hurst Price List	Paint Line	0		69.17	138.34	7/3/2019 0:00	DC1	923												
435957	5.1	024607P8	2	Picked	EA	50.8	Hurst Price List	Paint Line	0		50.8	101.6	7/3/2019 0:00	DC1	923												
435957	6.1	023805P8	3	Picked	EA	68.95	Hurst Price List	Paint Line	0		68.95	206.85	7/3/2019 0:00	DC1	923												
435957	7.1	024002P8	4	Picked	EA	11.79	Hurst Price List	Paint Line	0		11.79	47.16	7/3/2019 0:00	DC1	923												
435957	8.1	023609P2	4	Picked	EA	15.42	Hurst Price List	Paint Line	0		15.42	61.68	7/3/2019 0:00	DC1	923												
435957	9.1	023803P2	8	Picked	EA	15.13	Hurst Price List	Paint Line	0		15.13	121.04	7/3/2019 0:00	DC1	923												
435957	10.1	024607P6	8	Picked	EA	11.31	Hurst Price List	Paint Line	0		11.31	90.48	7/3/2019 0:00	DC1	923												
435957	11.1	#N/A	4	Picked	EA	16.45	Hurst Price List	Sundry Line	0		16.45	65.8	7/3/2019 0:00	DC1	923												
435957	12.1	#N/A	4	Picked	EA	14.01	Hurst Price List	Sundry Line	0		14.01	56.04	7/3/2019 0:00	DC1	923												
435957	13.1	024408P4	9	Picked	EA	3.61	Hurst Price List	Paint Line	0		3.61	32.49	7/3/2019 0:00	DC1	923												
435957	14.1	024409P4	9	Picked	EA	3.02	Hurst Price List	Paint Line	0		3.02	27.18	7/3/2019 0:00	DC1	923												
435957	15.1	024602P00	18	Picked	EA	2.95	Hurst Price List	Paint Line	0		2.95	53.1	7/3/2019 0:00	DC1	923												
435957	16.1	024009P10	9	Picked	EA	2.97	Hurst Price List	Paint Line	0		2.97	26.73	7/3/2019 0:00	DC1	923												
435957	17.1	023809P2	8	Picked	EA	14.22	Hurst Price List	Paint Line	0		14.22	113.76	7/3/2019 0:00	DC1	923												
435957	18.1	023407P10	4	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	50.64	7/3/2019 0:00	DC1	923												
435957	19.1	023809P6	4	Picked	EA	13.42	Hurst Price List	Paint Line	0		13.42	53.68	7/3/2019 0:00	DC1	923												
435957	20.1	023404P0	4	Picked	EA	12.35	Hurst Price List	Paint Line	0		12.35	49.4	7/3/2019 0:00	DC1	923												
435957	21.1	024003P2	4	Picked	EA	44.34	Hurst Price List	Paint Line	0		44.34	177.36	7/3/2019 0:00	DC1	923												
435957	22.1	023807P10	8	Picked	EA	13.61	Hurst Price List	Paint Line	0		13.61	108.88	7/3/2019 0:00	DC1	923												
435957	23.1	024408P8	4	Picked	EA	11.44	Hurst Price List	Paint Line	0		11.44	45.76	7/3/2019 0:00	DC1	923												
435957	24.1	024409P8	4	Picked	EA	8.89	Hurst Price List	Paint Line	0		8.89	35.56	7/3/2019 0:00	DC1	923												
435957	25.1	024407P0	4	Picked	EA	12.97	Hurst Price List	Paint Line	0		12.97	51.88	7/3/2019 0:00	DC1	923												
435957	26.1	024601P00	8	Picked	EA	9.64	Hurst Price List	Paint Line	0		9.64	77.12	7/3/2019 0:00	DC1	923												
435957	27.1	023607P2	4	Picked	EA	14.98	Hurst Price List	Paint Line	0		14.98	59.92	7/3/2019 0:00	DC1	923												
435957	28.1	023606P8	4	Picked	EA	12.24	Hurst Price List	Paint Line	0		12.24	48.96	7/3/2019 0:00	DC1	923												
435957	29.1	#N/A	8	Picked	EA	13.72	Hurst Price List	Sundry Line	0		13.72	109.76	7/3/2019 0:00	DC1	923												
435957	30.1	#N/A	4	Picked	EA	23.36	Hurst Price List	Sundry Line	0		23.36	93.44	7/3/2019 0:00	DC1	923												
435957	31.1	#N/A	4	Picked	EA	17.8	Hurst Price List	Sundry Line	0		17.8	71.2	7/3/2019 0:00	DC1	923												
435957	32.1	#N/A	10	Picked	EA	32.44	Hurst Price List	Sundry Line	0		32.44	324.4	7/3/2019 0:00	DC1	923												
435957	33.1	#N/A	12	Picked	EA	12.27	Hurst Price List	Sundry Line	0		12.27	147.24	7/3/2019 0:00	DC1	923												
435957	34.1	#N/A	6	Picked	EA	7.19	Hurst Price List	Sundry Line	0		7.19	43.14	7/3/2019 0:00	DC1	923												
435957	35.1	#N/A	8	Picked	EA	20.97	Hurst Price List	Sundry Line	0		20.97	167.76	7/3/2019 0:00	DC1	923												
435957	36.1	#N/A	4	Picked	EA	30.46	Hurst Price List	Sundry Line	0		30.46	121.84	7/3/2019 0:00	DC1	923												
435957	37.1	#N/A	8	Picked	EA	10.94	Hurst Price List	Sundry Line	0		10.94	87.52	7/3/2019 0:00	DC1	923												
435957	38.1	023403P4	4	Picked	EA	13.66	Hurst Price List	Paint Line	0		13.66	54.64	7/3/2019 0:00	DC1	923												
435957	39.1	024406P10	4	Picked	EA	59.11	Hurst Price List	Paint Line	0		59.11	236.44	7/3/2019 0:00	DC1	923												
435956	1.1	023410P6	4	Picked	EA	13.48	Hurst Price List	Paint Line	0		13.48	53.92	7/3/2019 0:00	DC1	217												
435956	2.1	024407P4	12	Picked	EA	46.18	Hurst Price List	Paint Line	0		46.18	554.16	7/3/2019 0:00	DC1	217												
435956	3.1	024409P6	6	Picked	EA	43.89	Hurst Price List	Paint Line	0		43.89	263.34	7/3/2019 0:00	DC1	217												
435956	4.1	024409P0	15	Picked	EA	51.45	Hurst Price List	Paint Line	0		51.45	771.75	7/3/2019 0:00	DC1	217												
435956	5.1	024210P10	15	Picked	EA	44.81	Hurst Price List	Paint Line	0		44.81	672.15	7/3/2019 0:00	DC1	217												
435956	6.1	023408P0	9	Picked	EA	57.57	Hurst Price List	Paint Line	0		57.57	518.13	7/3/2019 0:00	DC1	217												
435956	7.1	#N/A	8	Picked	EA	14.01	Hurst Price List	Sundry Line	0		14.01	112.08	7/3/2019 0:00	DC1	217												
435956	8.1	024201P6	4	Picked	EA	11.43	Hurst Price List	Paint Line	0		11.43	45.72	7/3/2019 0:00	DC1	217												
435956	9.1	024203P10	12	Picked	EA	10.61	Hurst Price List	Paint Line	0		10.61	127.32	7/3/2019 0:00	DC1	217												
435956	10.1	024203P6	4	Picked	EA	12.95	Hurst Price List	Paint Line	0		12.95	51.8	7/3/2019 0:00	DC1	217												
435956	11.1	023801P6	4	Picked	EA	11.68	Hurst Price List	Paint Line	0		11.68	46.72	7/3/2019 0:00	DC1	217												
435956	12.1	024009P2	15	Picked	EA	58.31	Hurst Price List	Paint Line	0		58.31	874.65	7/3/2019 0:00	DC1	217												
435956	13.1	024003P10	16	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	179.52	7/3/2019 0:00	DC1	217												
435956	14.1	023408P6	12	Picked	EA	9.75	Hurst Price List	Paint Line	0		9.75	117	7/3/2019 0:00	DC1	217												
435956	15.1	023403P10	15	Picked	EA	59.57	Hurst Price List	Paint Line	0		59.57	893.55	7/3/2019 0:00	DC1	217												
435956	16.1	024201P8	9	Picked	EA	51.44	Hurst Price List	Paint Line	0		51.44	462.96	7/3/2019 0:00	DC1	217												
435956	17.1	024201P4	9	Picked	EA	54.26	Hurst Price List	Paint Line	0		54.26	488.34	7/3/2019 0:00	DC1	217												
435956	18.1	#N/A	8	Picked	EA	23.36	Hurst Price List	Sundry Line	0		23.36	186.88	7/3/2019 0:00	DC1	217												
435956	19.1	#N/A	8	Picked	EA	13.72	Hurst Price List	Sundry Line	0		13.72	109.76	7/3/2019 0:00	DC1	217												
435956	20.1	023409P6	8	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	89.76	7/3/2019 0:00	DC1	217												
435956	21.1	023409P2	16	Picked	EA	11.99	Hurst Price List	Paint Line	0		11.99	191.84	7/3/2019 0:00	DC1	217												
435956	22.1	024407P0	16	Picked	EA	12.97	Hurst Price List	Paint Line	0		12.97	207.52	7/3/2019 0:00	DC1	217												
435956	23.1	#N/A	2	Picked	EA	30.46	Hurst Price List	Sundry Line	0		30.46	60.92	7/3/2019 0:00	DC1	217												
435956	24.1	024407P2	16	Picked	EA	10.38	Hurst Price List	Paint Line	0		10.38	166.08	7/3/2019 0:00	DC1	217												
435956	25.1	023807P10	4	Picked	EA	13.61	Hurst Price List	Paint Line	0		13.61	54.44	7/3/2019 0:00	DC1	217												
435956	26.1	#N/A	4	Picked	EA	18.69	Hurst Price List	Sundry Line	0		18.69	74.76	7/3/2019 0:00	DC1	217												
435956	27.1	#N/A	0	Cancelled	EA	20.48	Hurst Price List	Sundry Line	4		20.48	0	7/3/2019 0:00	DC1	217												
435956	28.1	023405P0	12	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	139.68	7/3/2019 0:00	DC1	217												
435956	29.1	023402P8	4	Picked	EA	7.46	Hurst Price List	Paint Line	0		7.46	29.84	7/3/2019 0:00	DC1	217												
435956	30.1	024408P0	4	Picked	EA	11.93	Hurst Price List	Paint Line	0		11.93	47.72	7/3/2019 0:00	DC1	217												
435956	31.1	023803P2	16	Picked	EA	15.13	Hurst Price List	Paint Line	0		15.13	242.08	7/3/2019 0:00	DC1	217												
435956	32.1	023602P8	4	Picked	EA	10.66	Hurst Price List	Paint Line	0		10.66	42.64	7/3/2019 0:00	DC1	217												
435956	33.1	023608P10	4	Picked	EA	15.46	Hurst Price List	Paint Line	0		15.46	61.84	7/3/2019 0:00	DC1	217												
435956	34.1	023807P6	3	Picked	EA	50.68	Hurst Price List	Paint Line	0		50.68	152.04	7/3/2019 0:00	DC1	217												
435956	35.1	023810P2	12	Picked	EA	14.79	Hurst Price List	Paint Line	0		14.79	177.48	7/3/2019 0:00	DC1	217												
435956	36.1	024009P6	9	Picked	EA	3.74	Hurst Price List	Paint Line	0		3.74	33.66	7/3/2019 0:00	DC1	217												
435956	37.1	024009P10	9	Picked	EA	2.97	Hurst Price List	Paint Line	0		2.97	26.73	7/3/2019 0:00	DC1	217												
435956	38.1	023606P10	9	Picked	EA	3.6	Hurst Price List	Paint Line	0		3.6	32.4	7/3/2019 0:00	DC1	217												
435956	39.1	023606P0	9	Picked	EA	3.75	Hurst Price List	Paint Line	0		3.75	33.75	7/3/2019 0:00	DC1	217												
435956	40.1	024410P10	9	Picked	EA	3.14	Hurst Price List	Paint Line	0		3.14	28.26	7/3/2019 0:00	DC1	217												
435956	41.1	023803P4	3	Picked	EA	69.91	Hurst Price List	Paint Line	0		69.91	209.73	7/3/2019 0:00	DC1	217												
435956	42.1	023401P6	6	Picked	EA	46.71	Hurst Price List	Paint Line	0		46.71	280.26	7/3/2019 0:00	DC1	217												
435956	43.1	023803P10	3	Picked	EA	69.04	Hurst Price List	Paint Line	0		69.04	207.12	7/3/2019 0:00	DC1	217												
435956	44.1	024608P4	3	Picked	EA	83.89	Hurst Price List	Paint Line	0		83.89	251.67	7/3/2019 0:00	DC1	217												
435956	45.1	024603P00	6	Picked	EA	42.47	Hurst Price List	Paint Line	0		42.47	254.82	7/3/2019 0:00	DC1	217												
435955	1.1	024404P6	4	Closed	EA	10.89	Hurst Price List	Paint Line	0	4	10.89	43.56	7/3/2019 0:00	DC1	605												
